Source,Target,Type,Id,Label,Weight
com.mafooly.newsolarbatterychargerpro_40999700_0.apk,com.gamestop.powerup_69653300_0.apk,Directed,907,0.489135981,72.70726
escxtwzgcqb_1356669952371.apk,movietwistdyzl_1363834941296.apk,Directed,1330,0.494668961,79.64763
escxtwzgcqb_1356669952371.apk,com.ttyfund.client_34562500_0.apk,Directed,1328,0.649553061,96.99522
escxtwzgcqb_1356669952371.apk,gentingyd_1371088919523.apk,Directed,1333,0.489260912,71.96407
escxtwzgcqb_1356669952371.apk,cc.jujihua.www_43231700_0.apk,Directed,1329,0.440227985,92.3834
escxtwzgcqb_1356669952371.apk,com.keyview.souguide_19441900_0.apk,Directed,1331,0.479941845,76.31335
escxtwzgcqb_1356669952371.apk,com.gamestop.powerup_69653300_0.apk,Directed,1332,0.460012913,75.03253
com.ringobi.cm2011_40927900_0.apk,adrianjames6packabsworkout_1369724439858.apk,Directed,967,0.551144123,83.45814
com.ringobi.cm2011_40927900_0.apk,movietwistdyzl_1363834941296.apk,Directed,972,0.42802906,78.175354
com.ringobi.cm2011_40927900_0.apk,com.mamashai.babycalendar_23301200_0.apk,Directed,968,0.401021004,83.36691
com.ringobi.cm2011_40927900_0.apk,escxtwzgcqb_1356669952371.apk,Directed,963,0.362230778,87.3915
com.ringobi.cm2011_40927900_0.apk,com.ttyfund.client_34562500_0.apk,Directed,965,0.365932941,86.8757
com.ringobi.cm2011_40927900_0.apk,com.mafooly.newsolarbatterychargerpro_40999700_0.apk,Directed,964,0.437008858,87.21649
com.ringobi.cm2011_40927900_0.apk,cc.jujihua.www_43231700_0.apk,Directed,969,0.82862711,82.94688
com.ringobi.cm2011_40927900_0.apk,com.keyview.souguide_19441900_0.apk,Directed,971,0.335213184,79.095375
com.ringobi.cm2011_40927900_0.apk,com.gamestop.powerup_69653300_0.apk,Directed,970,0.444598913,81.57045
com.ringobi.cm2011_40927900_0.apk,baby-sleep.apk,Directed,973,0.339786053,70.57421
com.ringobi.cm2011_40927900_0.apk,com.faxianla.android_16219100_0.apk,Directed,961,0.736208916,96.65919
com.ringobi.cm2011_40927900_0.apk,cn.fotomen.dcmag_48978100_0.apk,Directed,962,0.352327108,92.60538
com.ringobi.cm2011_40927900_0.apk,mediafirewp_1368173404696.apk,Directed,966,0.326920033,84.94874
css_reference.apk,adrianjames6packabsworkout_1369724439858.apk,Directed,1194,0.307945967,74.091415
css_reference.apk,movietwistdyzl_1363834941296.apk,Directed,1196,0.313326836,70.39337
css_reference.apk,com.mamashai.babycalendar_23301200_0.apk,Directed,1192,0.381020069,75.86744
css_reference.apk,com.mafooly.newsolarbatterychargerpro_40999700_0.apk,Directed,1190,0.318501949,76.799286
css_reference.apk,baby-sleep.apk,Directed,1193,0.301727057,75.5654
css_reference.apk,cn.fotomen.dcmag_48978100_0.apk,Directed,1195,0.370790005,73.33029
css_reference.apk,mediafirewp_1368173404696.apk,Directed,1191,0.289911032,76.09745
baby-sleep.apk,escxtwzgcqb_1356669952371.apk,Directed,90,0.372332096,71.99669
baby-sleep.apk,com.ttyfund.client_34562500_0.apk,Directed,87,0.442259073,74.86487
baby-sleep.apk,com.mafooly.newsolarbatterychargerpro_40999700_0.apk,Directed,92,0.373707056,70.19922
baby-sleep.apk,cc.jujihua.www_43231700_0.apk,Directed,91,0.366189003,71.94259
baby-sleep.apk,com.keyview.souguide_19441900_0.apk,Directed,88,0.408025026,74.282455
baby-sleep.apk,com.faxianla.android_16219100_0.apk,Directed,89,0.364166975,73.7435
cn.fotomen.dcmag_48978100_0.apk,adrianjames6packabsworkout_1369724439858.apk,Directed,523,0.642687798,86.495766
cn.fotomen.dcmag_48978100_0.apk,movietwistdyzl_1363834941296.apk,Directed,524,0.352564096,81.46816
cn.fotomen.dcmag_48978100_0.apk,com.mamashai.babycalendar_23301200_0.apk,Directed,521,0.427267075,87.721695
cn.fotomen.dcmag_48978100_0.apk,escxtwzgcqb_1356669952371.apk,Directed,516,0.772163153,93.39578
cn.fotomen.dcmag_48978100_0.apk,com.ttyfund.client_34562500_0.apk,Directed,518,0.38165617,90.86986
cn.fotomen.dcmag_48978100_0.apk,com.mafooly.newsolarbatterychargerpro_40999700_0.apk,Directed,517,0.33874011,92.06349
cn.fotomen.dcmag_48978100_0.apk,gentingyd_1371088919523.apk,Directed,527,0.414709091,71.33995
cn.fotomen.dcmag_48978100_0.apk,cc.jujihua.www_43231700_0.apk,Directed,522,0.434873104,86.6325
cn.fotomen.dcmag_48978100_0.apk,com.keyview.souguide_19441900_0.apk,Directed,526,0.447296858,75.50476
cn.fotomen.dcmag_48978100_0.apk,com.gamestop.powerup_69653300_0.apk,Directed,525,0.465830088,77.75825
cn.fotomen.dcmag_48978100_0.apk,com.faxianla.android_16219100_0.apk,Directed,519,0.405780077,90.592995
cn.fotomen.dcmag_48978100_0.apk,mediafirewp_1368173404696.apk,Directed,520,0.346868992,88.946625
com.faxianla.android_16219100_0.apk,adrianjames6packabsworkout_1369724439858.apk,Directed,701,0.400948048,80.74058
com.faxianla.android_16219100_0.apk,movietwistdyzl_1363834941296.apk,Directed,703,0.470227003,76.57236
com.faxianla.android_16219100_0.apk,com.mamashai.babycalendar_23301200_0.apk,Directed,699,0.447173834,81.45652
com.faxianla.android_16219100_0.apk,escxtwzgcqb_1356669952371.apk,Directed,695,0.446738958,85.45777
com.faxianla.android_16219100_0.apk,com.ttyfund.client_34562500_0.apk,Directed,694,0.416218042,88.68345
com.faxianla.android_16219100_0.apk,com.mafooly.newsolarbatterychargerpro_40999700_0.apk,Directed,697,0.393376827,84.1733
com.faxianla.android_16219100_0.apk,gentingyd_1371088919523.apk,Directed,704,0.514317036,70.20979
com.faxianla.android_16219100_0.apk,cc.jujihua.www_43231700_0.apk,Directed,696,0.401163101,84.668625
com.faxianla.android_16219100_0.apk,com.keyview.souguide_19441900_0.apk,Directed,702,0.416249037,78.413246
com.faxianla.android_16219100_0.apk,com.gamestop.powerup_69653300_0.apk,Directed,700,0.756209135,80.75859
com.faxianla.android_16219100_0.apk,mediafirewp_1368173404696.apk,Directed,698,0.412158012,82.862946
com.letang.game111.newen1_25813600_0.apk,com.vbygt.game111.en_67838600_0.apk,Directed,855,0.491883993,90.27944
com.letang.game111.newen1_25813600_0.apk,com.letang.game111.cn_71097000_0.apk,Directed,856,0.590924025,87.20492
king-pirate-i-1.0.apk,com.alpgt.game124.en_92728500_0.apk,Directed,1836,0.744796038,73.38286
king-pirate-i-1.0.apk,com.vbygt.game111.en_67838600_0.apk,Directed,1837,0.612621069,72.98502
king-pirate-i-1.0.apk,com.letang.game111.cn_71097000_0.apk,Directed,1835,0.76405406,73.728195
king-pirate-i-1.0.apk,com.letang.newgame101.en_07535000_0.apk,Directed,1834,0.854816914,95.41167
com.letang.game111.cn_71097000_0.apk,com.vbygt.game111.en_67838600_0.apk,Directed,854,0.625257969,95.30786
com.letang.newgame101.en_07535000_0.apk,com.alpgt.game124.en_92728500_0.apk,Directed,889,0.601877928,76.1448
com.letang.newgame101.en_07535000_0.apk,com.vbygt.game111.en_67838600_0.apk,Directed,890,0.552001953,72.92324
com.letang.newgame101.en_07535000_0.apk,com.letang.game111.cn_71097000_0.apk,Directed,891,0.581089973,71.784454
com.alpgt.game124.en_92728500_0.apk,com.o4cet.game124.cn.free_79667000_0.apk,Directed,562,0.659569025,80.72982
com.alpgt.game124.en_92728500_0.apk,com.letang.game124.cn.free_27465800_0.apk,Directed,563,0.544047117,80.072464
com.alpgt.game124.en_92728500_0.apk,com.letang.game124.cn.free.swnewsign_16821600_0.apk,Directed,564,0.553281069,76.39367
com.alpgt.game124.en_92728500_0.apk,com.funs.raidenrtype_38790100_0.apk,Directed,565,0.851197958,76.29288
com.alpgt.game124.en_92728500_0.apk,com.letang.game124.chao2_21323000_0.apk,Directed,566,0.640483856,73.531334
com.alpgt.game124.en_92728500_0.apk,com.vbygt.game111.en_67838600_0.apk,Directed,567,0.558397055,70.94134
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.bjing_38309800_0.apk,Directed,414,0.045676947,95.90101
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,415,0.057768106,95.8269
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,416,0.046534061,95.8269
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,417,0.060118914,95.8269
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,418,0.057775021,95.8269
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,419,0.053541183,95.8269
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,420,0.057428122,95.8269
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,421,0.057265043,95.8269
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.chming_35278600_0.apk,Directed,413,0.045483112,95.904175
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.jinshan_80571400_0.apk,Directed,411,0.07408309,96.13601
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels_53708400_0.apk,Directed,423,0.044105053,94.12674
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.chengdu_48470800_0.apk,Directed,412,0.100491047,96.12704
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.dali_81339000_0.apk,Directed,410,0.043961048,96.74166
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.guilin_02942900_0.apk,Directed,407,0.058618784,97.19844
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,Directed,406,0.063209057,97.27627
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.xujiahui_05882000_0.apk,Directed,408,0.058175087,97.12286
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.xizang_08443500_0.apk,Directed,409,0.060678005,96.81677
cn.com.softvan.itravels.qingdao_10894500_0.apk,cn.com.softvan.itravels.hzhou_06689000_0.apk,Directed,422,0.060019016,94.84615
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,316,0.052482128,97.43191
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,317,0.047219992,97.43191
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,318,0.045845985,97.43191
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,319,0.057631016,97.43191
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,320,0.059280157,97.43191
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,321,0.045742035,97.43191
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,322,0.145107031,97.43191
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels.chming_35278600_0.apk,Directed,323,0.048644066,96.89682
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels.jinshan_80571400_0.apk,Directed,324,0.078411818,95.23077
cn.com.softvan.itravels.bjing_38309800_0.apk,cn.com.softvan.itravels_53708400_0.apk,Directed,325,0.046298981,95.03491
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.bjing_38309800_0.apk,Directed,432,0.060040951,95.073135
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,433,0.05777812,95.0
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,434,0.058930159,95.0
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,435,0.060914993,95.0
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,436,0.04978919,95.0
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,437,0.056351185,95.0
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,438,0.057164907,95.0
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,439,0.057973862,95.0
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.chming_35278600_0.apk,Directed,431,0.058509111,95.07692
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.jinshan_80571400_0.apk,Directed,424,0.058075905,96.59179
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels_53708400_0.apk,Directed,441,0.120176077,93.30769
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.chengdu_48470800_0.apk,Directed,430,0.057646036,95.29684
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.dali_81339000_0.apk,Directed,429,0.059629917,95.90733
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.guilin_02942900_0.apk,Directed,427,0.058377981,96.28483
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,Directed,425,0.060292006,96.436874
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.xujiahui_05882000_0.apk,Directed,426,0.05884099,96.28483
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.xizang_08443500_0.apk,Directed,428,0.121981859,95.98145
cn.com.softvan.itravels.wujiang_64266600_0.apk,cn.com.softvan.itravels.hzhou_06689000_0.apk,Directed,440,0.137780905,94.32516
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.bjing_38309800_0.apk,Directed,450,0.051290035,95.22342
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,451,0.060099125,95.150116
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,452,0.06065011,95.150116
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,453,0.059559107,95.150116
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,454,0.061203957,95.150116
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,455,0.058676004,95.150116
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,456,0.061994076,95.150116
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,457,0.053069115,95.150116
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.chming_35278600_0.apk,Directed,449,0.058698177,95.2271
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.jinshan_80571400_0.apk,Directed,445,0.10216713,96.36504
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels_53708400_0.apk,Directed,459,0.058163881,93.456505
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.chengdu_48470800_0.apk,Directed,448,0.059634924,95.44753
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.dali_81339000_0.apk,Directed,447,0.051486015,96.05873
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.guilin_02942900_0.apk,Directed,444,0.118080854,96.436874
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,Directed,442,0.059772015,96.51433
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.xujiahui_05882000_0.apk,Directed,443,0.05489397,96.436874
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.xizang_08443500_0.apk,Directed,446,0.059416056,96.133026
cn.com.softvan.itravels.xikou_50396700_0.apk,cn.com.softvan.itravels.hzhou_06689000_0.apk,Directed,458,0.061915874,94.47429
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.bjing_38309800_0.apk,Directed,326,0.057054043,97.27627
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,327,0.058067799,97.20062
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,328,0.057430029,97.20062
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,329,0.04715991,97.20062
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,330,0.057142019,97.20062
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,331,0.057643175,97.20062
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,332,0.049710035,97.20062
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,333,0.05208087,97.20062
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.chming_35278600_0.apk,Directed,334,0.05082798,96.81924
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels.jinshan_80571400_0.apk,Directed,335,0.0573349,95.454544
cn.com.softvan.itravels.chengdu_48470800_0.apk,cn.com.softvan.itravels_53708400_0.apk,Directed,336,0.05310607,94.95733
falldown-neon.apk,barbarian-horde.apk,Directed,1389,0.401260138,90.590324
falldown-neon.apk,huizache-snakes-andladders.apk,Directed,1390,0.417366982,86.37602
falldown-neon.apk,animal-sounds-animated.apk,Directed,1391,0.349442005,79.35985
barbarian-horde.apk,huizache-snakes-andladders.apk,Directed,93,0.425290108,78.51525
barbarian-horde.apk,animal-sounds-animated.apk,Directed,94,0.793664217,72.702896
catch-me.apk,barbarian-horde.apk,Directed,291,0.371562958,90.745674
catch-me.apk,huizache-snakes-andladders.apk,Directed,292,0.372445822,85.559494
catch-me.apk,animal-sounds-animated.apk,Directed,293,0.376774073,78.676186
huizache-snakes-andladders.apk,animal-sounds-animated.apk,Directed,1620,0.545738935,89.808174
live-balls.apk,barbarian-horde.apk,Directed,1925,0.3178339,82.844345
live-balls.apk,huizache-snakes-andladders.apk,Directed,1926,0.269055128,77.987816
live-balls.apk,animal-sounds-animated.apk,Directed,1928,0.335166931,74.85601
live-balls.apk,catch-me.apk,Directed,1923,0.433890104,88.2745
live-balls.apk,dndzjs_1367558542849.apk,Directed,1927,0.335030079,76.44444
live-balls.apk,jsdzwxr_1367578244031.apk,Directed,1929,0.347911835,72.29587
live-balls.apk,falldown-neon.apk,Directed,1924,0.292124033,88.241104
dndzjs_1367558542849.apk,jsdzwxr_1367578244031.apk,Directed,1238,0.564581156,86.414955
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.bjing_38309800_0.apk,Directed,338,0.057639837,96.20743
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,339,0.07547617,96.133026
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,340,0.123164177,96.133026
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,341,0.054538012,96.133026
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,342,0.054764986,96.133026
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,343,0.051857948,96.133026
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,344,0.048868895,96.133026
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,345,0.057766914,96.133026
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.chming_35278600_0.apk,Directed,337,0.055991888,96.35941
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels.jinshan_80571400_0.apk,Directed,346,0.057834148,95.60863
cn.com.softvan.itravels.dali_81339000_0.apk,cn.com.softvan.itravels_53708400_0.apk,Directed,347,0.059478998,94.57785
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.bjing_38309800_0.apk,Directed,349,0.086801052,95.97835
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,351,0.058734894,95.904175
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,352,0.054282904,95.904175
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,353,0.058082104,95.904175
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,354,0.049246073,95.904175
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,355,0.058077097,95.904175
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,356,0.048175097,95.904175
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,357,0.051312923,95.904175
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.chming_35278600_0.apk,Directed,348,0.046526909,95.98145
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels.jinshan_80571400_0.apk,Directed,350,0.04685688,95.91049
cn.com.softvan.itravels.guilin_02942900_0.apk,cn.com.softvan.itravels_53708400_0.apk,Directed,358,0.059652805,94.20402
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.bjing_38309800_0.apk,Directed,367,0.058657885,95.675674
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,368,0.059062004,95.60185
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,369,0.051612854,95.60185
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,370,0.045975924,95.60185
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,371,0.122483015,95.60185
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,372,0.183274031,95.60185
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,373,0.058637857,95.60185
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,374,0.05411911,95.60185
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.chming_35278600_0.apk,Directed,366,0.058175802,95.679016
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.jinshan_80571400_0.apk,Directed,364,0.049827099,96.36223
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels_53708400_0.apk,Directed,376,0.06050396,93.90432
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.chengdu_48470800_0.apk,Directed,365,0.059623003,95.90101
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.dali_81339000_0.apk,Directed,363,0.045442104,96.51433
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.guilin_02942900_0.apk,Directed,361,0.050688028,96.89441
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,Directed,359,0.056660891,97.04739
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.xujiahui_05882000_0.apk,Directed,360,0.058729172,96.89441
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.xizang_08443500_0.apk,Directed,362,0.058377028,96.58915
cn.com.softvan.itravels.haining_03821900_0.apk,cn.com.softvan.itravels.hzhou_06689000_0.apk,Directed,375,0.118776798,94.62366
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.bjing_38309800_0.apk,Directed,507,0.043032885,95.8269
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,508,0.06002903,95.7529
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,509,0.05746603,95.7529
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,510,0.057388067,95.7529
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,511,0.05717802,95.7529
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,512,0.052071095,95.7529
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,513,0.052055836,95.7529
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,514,0.057616949,95.7529
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.chming_35278600_0.apk,Directed,506,0.057480097,95.83012
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels.jinshan_80571400_0.apk,Directed,505,0.137304068,96.061775
cn.com.softvan.itravels.zhangjiajie_17143700_0.apk,cn.com.softvan.itravels_53708400_0.apk,Directed,515,0.056769848,94.054054
cn.com.softvan.itravels.xujiahui_05882000_0.apk,cn.com.softvan.itravels.bjing_38309800_0.apk,Directed,495,0.060503006,95.97835
cn.com.softvan.itravels.xujiahui_05882000_0.apk,cn.com.softvan.itravels.xan_39615500_0.apk,Directed,497,0.061835766,95.904175
cn.com.softvan.itravels.xujiahui_05882000_0.apk,cn.com.softvan.itravels.szhou_36137000_0.apk,Directed,498,0.058126926,95.904175
cn.com.softvan.itravels.xujiahui_05882000_0.apk,cn.com.softvan.itravels.sxing_62040800_0.apk,Directed,499,0.049489021,95.904175
cn.com.softvan.itravels.xujiahui_05882000_0.apk,cn.com.softvan.itravels.sanya_24281100_0.apk,Directed,500,0.047413826,95.904175
cn.com.softvan.itravels.xujiahui_05882000_0.apk,cn.com.softvan.itravels.njing_23407500_0.apk,Directed,501,0.059252024,95.904175
cn.com.softvan.itravels.xujiahui_05882000_0.apk,cn.com.softvan.itravels.qhdao_47308800_0.apk,Directed,502,0.052742004,95.904175
cn.com.softvan.itravels.xujiahui_05882000_0.apk,cn.com.softvan.itravels.amen_29425100_0.apk,Directed,503,0.089478016,95.904175
